,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
752,"(3, 2)","(2, 6)","(6, 8)","(8, 7)","(7, 6)","(6, 4)","(4, 5)","(5, 2)","(2, 0)","(0, 8)","(8, 8)","(8, 0)","(0, 7)","(7, 0)","(0, 4)","(4, 8)","(8, 1)","(1, 7)","(7, 8)","(8, 4)","(4, 2)","(2, 2)","(2, 3)","(3, 0)","(0, 1)","(1, 3)","(3, 5)","(5, 4)","(4, 1)","(1, 5)","(5, 0)","(7, 1)","(1, 4)","(4, 0)","(4, 6)","(6, 7)","(7, 7)","(2, 5)","(5, 1)","(1, 2)","(2, 1)","(1, 0)","(6, 0)","(6, 3)","(3, 4)","(4, 3)","(3, 1)","(1, 8)","(8, 2)","(2, 4)","(4, 4)","(6, 6)","(6, 2)","(5, 5)","(5, 8)","(8, 5)","(5, 7)","(8, 6)","(6, 5)","(5, 6)","(3, 7)",,,,,,,,,,,,,,,,,,,,
753,"(1, 6)","(6, 5)","(5, 6)","(6, 8)","(8, 1)","(1, 2)","(2, 6)","(6, 1)","(1, 1)","(1, 7)","(7, 1)","(1, 8)","(8, 3)","(3, 4)","(4, 4)","(4, 5)","(5, 0)","(0, 1)","(1, 3)","(3, 3)","(3, 8)","(8, 5)","(5, 1)","(1, 5)","(5, 4)","(4, 1)","(5, 7)","(7, 5)","(7, 7)","(7, 3)","(3, 0)","(0, 3)","(3, 1)","(4, 8)","(8, 7)","(7, 0)","(0, 7)","(7, 4)","(4, 7)","(0, 8)","(8, 8)","(8, 0)","(0, 4)","(4, 6)","(6, 3)","(3, 2)","(2, 5)","(4, 0)","(0, 2)","(2, 0)","(0, 0)","(0, 5)","(8, 4)","(4, 3)",,,,,,,,,,,,,,,,,,,,,,,,,,,
754,"(5, 5)","(5, 2)","(2, 1)","(1, 1)","(1, 4)","(4, 1)","(1, 0)","(0, 0)","(0, 2)","(2, 2)","(2, 5)","(5, 1)","(1, 7)","(7, 6)","(6, 8)","(8, 2)","(2, 7)","(7, 0)","(0, 4)","(4, 3)","(3, 5)","(5, 7)","(7, 1)","(1, 5)","(5, 3)","(3, 6)","(6, 5)","(5, 6)","(6, 2)","(2, 0)","(0, 3)","(3, 4)","(4, 0)","(0, 5)","(5, 4)","(4, 6)","(8, 0)","(0, 8)","(8, 8)","(8, 1)","(1, 3)","(3, 2)","(2, 6)","(8, 4)","(4, 5)","(8, 5)","(4, 4)","(4, 7)","(7, 5)","(0, 1)","(1, 6)","(8, 3)","(0, 7)","(7, 7)","(7, 3)","(2, 3)","(4, 2)","(2, 4)","(4, 8)","(7, 2)","(2, 8)",,,,,,,,,,,,,,,,,,,,
755,"(7, 3)","(3, 1)","(1, 8)","(8, 7)","(7, 5)","(5, 3)","(3, 4)","(4, 2)","(2, 6)","(6, 5)","(5, 7)","(7, 2)","(2, 2)","(2, 1)","(1, 4)","(4, 3)","(3, 2)","(2, 0)","(0, 1)","(1, 3)","(3, 7)","(7, 8)","(8, 8)","(8, 2)","(2, 4)","(4, 6)","(6, 0)","(0, 7)","(7, 4)","(4, 0)","(0, 0)","(0, 3)","(3, 3)","(3, 6)","(6, 3)","(3, 8)","(8, 3)","(3, 0)","(0, 2)","(1, 0)","(5, 4)","(5, 0)","(1, 2)","(8, 0)","(5, 5)","(5, 6)","(6, 6)","(8, 5)","(8, 1)","(1, 1)","(1, 5)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,"(5, 0)","(0, 7)","(7, 5)","(5, 8)","(8, 0)","(0, 8)","(8, 3)","(3, 7)","(7, 8)","(8, 6)","(6, 7)","(7, 6)","(6, 4)","(4, 0)","(0, 2)","(2, 5)","(5, 3)","(3, 3)","(3, 4)","(4, 2)","(2, 7)","(7, 7)","(7, 3)","(3, 1)","(1, 5)","(5, 7)","(7, 4)","(4, 7)","(3, 5)","(5, 6)","(6, 2)","(2, 3)","(3, 6)","(6, 0)","(0, 5)","(4, 1)","(1, 1)","(1, 2)","(2, 1)","(1, 8)","(8, 5)","(3, 8)","(8, 4)","(2, 4)","(6, 5)","(6, 8)","(1, 0)","(0, 3)","(3, 0)","(0, 0)","(0, 6)","(6, 3)","(3, 2)","(6, 1)","(1, 7)","(1, 4)","(6, 6)",,,,,,,,,,,,,,,,,,,,,,,,
757,"(5, 1)","(1, 5)","(5, 0)","(0, 7)","(7, 8)","(8, 4)","(4, 1)","(1, 7)","(7, 1)","(1, 6)","(6, 2)","(2, 3)","(3, 7)","(7, 3)","(3, 5)","(5, 3)","(3, 4)","(4, 6)","(6, 6)","(6, 4)","(4, 2)","(2, 6)","(6, 5)","(5, 2)","(2, 0)","(0, 0)","(0, 1)","(1, 3)","(3, 2)","(2, 4)","(4, 4)","(4, 5)","(5, 4)","(4, 3)","(3, 3)","(0, 2)","(2, 5)","(5, 5)","(5, 8)","(8, 1)","(1, 4)","(4, 7)","(7, 6)","(6, 3)","(0, 8)","(8, 6)","(6, 7)","(7, 4)","(4, 0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,"(5, 2)","(2, 5)","(5, 5)","(5, 3)","(3, 3)","(3, 0)","(0, 3)","(3, 5)","(5, 0)","(0, 0)","(0, 5)","(5, 1)","(1, 2)","(2, 6)","(6, 2)","(2, 8)","(8, 1)","(1, 7)","(7, 2)","(2, 7)","(7, 3)","(3, 7)","(7, 0)","(0, 6)","(6, 3)","(3, 2)","(3, 4)","(4, 5)","(5, 6)","(6, 4)","(4, 3)","(3, 1)","(1, 8)","(8, 8)","(8, 5)","(5, 7)","(7, 1)","(1, 1)","(1, 6)","(6, 6)","(6, 1)","(1, 5)","(5, 4)","(4, 7)","(4, 4)","(4, 2)","(6, 8)","(8, 2)","(0, 8)","(8, 3)","(0, 1)","(1, 3)","(1, 4)","(4, 0)","(0, 7)","(0, 4)","(4, 6)","(6, 0)","(0, 2)","(8, 0)","(4, 1)","(8, 4)","(4, 8)","(6, 5)","(6, 7)",,,,,,,,,,,,,,,,
759,"(8, 4)","(4, 4)","(4, 2)","(2, 2)","(2, 6)","(6, 3)","(3, 7)","(7, 7)","(7, 8)","(8, 3)","(3, 2)","(2, 5)","(5, 8)","(8, 1)","(1, 6)","(6, 4)","(4, 0)","(0, 4)","(4, 1)","(1, 3)","(3, 3)","(3, 1)","(1, 4)","(6, 5)","(5, 0)","(0, 5)","(5, 5)","(5, 6)","(7, 2)","(2, 7)","(7, 1)","(1, 7)","(7, 3)","(3, 0)","(0, 6)","(5, 1)","(1, 2)","(2, 4)","(5, 3)","(3, 5)","(5, 2)","(2, 8)","(8, 5)","(7, 0)","(0, 7)","(7, 5)","(8, 0)","(0, 2)","(8, 6)","(3, 8)","(8, 7)","(7, 6)","(3, 4)","(0, 1)","(0, 8)","(8, 2)","(3, 6)",,,,,,,,,,,,,,,,,,,,,,,,
760,"(0, 6)","(6, 7)","(7, 8)","(8, 8)","(8, 7)","(7, 6)","(6, 1)","(1, 7)","(7, 5)","(5, 6)","(6, 4)","(4, 4)","(4, 3)","(3, 8)","(8, 2)","(2, 8)","(8, 6)","(6, 5)","(5, 4)","(4, 7)","(7, 3)","(3, 2)","(2, 1)","(1, 4)","(4, 5)","(5, 3)","(3, 1)","(1, 0)","(0, 8)","(8, 0)","(0, 4)","(4, 0)","(0, 2)","(2, 6)","(6, 2)","(2, 7)","(7, 7)","(7, 1)","(1, 5)","(5, 5)","(5, 1)","(1, 3)","(3, 0)","(3, 5)","(5, 0)","(5, 2)","(1, 1)","(1, 2)","(8, 1)","(1, 8)","(8, 5)","(5, 7)","(7, 2)","(6, 0)","(6, 3)","(6, 8)","(8, 4)","(4, 6)","(6, 6)",,,,,,,,,,,,,,,,,,,,,,
761,"(1, 6)","(6, 4)","(4, 8)","(8, 7)","(7, 6)","(6, 7)","(7, 4)","(4, 4)","(4, 7)","(7, 5)","(5, 0)","(0, 3)","(3, 3)","(3, 8)","(8, 8)","(8, 2)","(2, 1)","(1, 2)","(2, 5)","(5, 6)","(6, 0)","(0, 2)","(2, 6)","(6, 5)","(5, 3)","(3, 2)","(2, 7)","(7, 0)","(0, 5)","(5, 2)","(2, 2)","(2, 0)","(0, 4)","(4, 3)","(3, 6)","(6, 3)","(3, 4)","(4, 5)","(5, 5)","(5, 4)","(7, 2)","(2, 8)","(8, 5)","(2, 3)","(3, 0)","(0, 0)","(0, 8)","(8, 3)","(1, 1)","(1, 0)","(0, 7)","(8, 0)","(0, 6)","(1, 7)","(1, 8)","(8, 4)","(8, 1)","(1, 3)","(8, 6)","(1, 5)","(2, 4)","(1, 4)",,,,,,,,,,,,,,,,,,,
762,"(1, 4)","(4, 8)","(8, 4)","(4, 7)","(7, 4)","(4, 5)","(5, 2)","(2, 8)","(8, 0)","(0, 8)","(8, 7)","(7, 1)","(1, 1)","(1, 2)","(2, 0)","(0, 2)","(2, 5)","(5, 8)","(8, 1)","(1, 8)","(7, 3)","(3, 6)","(6, 5)","(5, 1)","(1, 7)","(7, 8)","(4, 1)","(7, 2)","(2, 7)","(7, 6)","(6, 4)","(4, 3)","(3, 0)","(0, 5)","(5, 6)","(6, 2)","(2, 6)","(6, 6)","(6, 8)","(7, 0)","(3, 3)","(3, 5)","(5, 4)","(4, 2)","(2, 2)","(2, 1)","(3, 7)","(3, 8)","(6, 3)","(3, 1)","(2, 3)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,"(8, 1)","(1, 8)","(8, 6)","(6, 8)","(8, 5)","(5, 8)","(8, 0)","(0, 0)","(0, 8)","(8, 8)","(8, 7)","(7, 1)","(1, 4)","(4, 4)","(4, 3)","(3, 3)","(3, 7)","(7, 4)","(4, 1)","(1, 7)","(7, 5)","(5, 5)","(5, 4)","(4, 2)","(2, 1)","(1, 3)","(3, 0)","(0, 6)","(6, 3)","(3, 8)","(8, 2)","(2, 4)","(4, 8)","(3, 6)","(6, 4)","(4, 7)","(7, 3)","(3, 2)","(2, 3)","(3, 4)","(4, 0)","(0, 7)","(7, 0)","(0, 1)","(1, 5)","(5, 7)","(7, 2)","(2, 6)","(6, 7)","(7, 6)","(6, 5)","(5, 3)","(1, 0)","(0, 4)","(4, 6)","(2, 0)","(5, 0)","(7, 8)","(5, 1)","(1, 2)","(2, 8)","(1, 1)","(1, 6)","(5, 2)","(2, 7)","(7, 7)","(2, 5)","(2, 2)",,,,,,,,,,,,,
764,"(7, 5)","(5, 7)","(7, 2)","(2, 2)","(2, 4)","(4, 1)","(1, 5)","(5, 6)","(6, 0)","(0, 5)","(5, 8)","(8, 3)","(3, 3)","(3, 4)","(4, 7)","(7, 8)","(8, 5)","(5, 1)","(1, 6)","(6, 4)","(4, 8)","(8, 6)","(6, 3)","(3, 1)","(1, 7)","(7, 3)","(3, 6)","(6, 7)","(7, 6)","(6, 5)","(5, 3)","(3, 5)","(5, 5)","(5, 4)","(4, 4)","(4, 6)","(6, 2)","(2, 8)","(8, 8)","(8, 7)","(7, 1)","(1, 2)","(2, 0)","(0, 2)","(2, 6)","(6, 1)","(1, 3)","(3, 2)","(2, 7)","(7, 0)","(0, 3)","(3, 0)","(0, 6)","(0, 0)","(0, 4)","(4, 0)","(0, 8)","(8, 4)","(4, 3)","(7, 4)","(4, 5)","(1, 8)","(8, 2)","(2, 1)","(1, 4)","(2, 5)","(0, 1)","(0, 7)",,,,,,,,,,,,,
765,"(3, 4)","(4, 2)","(2, 3)","(3, 8)","(8, 5)","(5, 3)","(3, 5)","(5, 2)","(2, 4)","(4, 1)","(1, 8)","(8, 8)","(8, 2)","(2, 8)","(8, 1)","(1, 7)","(7, 8)","(8, 4)","(4, 6)","(6, 8)","(8, 7)","(7, 2)","(2, 7)","(7, 4)","(4, 0)","(0, 1)","(1, 5)","(5, 7)","(7, 6)","(6, 4)","(4, 3)","(3, 7)","(7, 0)","(0, 2)","(2, 1)","(1, 6)","(6, 2)","(7, 7)","(7, 3)","(3, 3)","(3, 1)","(1, 2)","(1, 3)","(3, 0)","(0, 6)","(6, 3)","(3, 6)","(6, 7)","(5, 5)","(5, 1)","(1, 1)","(1, 0)","(0, 4)","(6, 0)","(0, 3)","(3, 2)","(0, 7)","(0, 0)","(8, 6)","(5, 8)","(8, 0)","(1, 4)","(5, 4)","(5, 6)",,,,,,,,,,,,,,,,,
766,"(8, 8)","(8, 1)","(1, 1)","(1, 6)","(6, 7)","(7, 0)","(0, 6)","(6, 0)","(0, 8)","(8, 6)","(6, 6)","(6, 2)","(2, 3)","(3, 7)","(7, 2)","(2, 6)","(6, 3)","(3, 4)","(4, 0)","(0, 4)","(4, 1)","(1, 2)","(2, 4)","(4, 8)","(8, 4)","(4, 3)","(3, 8)","(8, 0)","(0, 2)","(2, 2)","(2, 0)","(0, 1)","(1, 5)","(5, 7)","(7, 7)","(7, 1)","(1, 8)","(8, 2)","(2, 5)","(5, 3)","(3, 6)","(6, 1)","(1, 3)","(3, 0)","(0, 7)","(7, 3)","(3, 1)","(1, 7)","(7, 4)","(4, 4)","(4, 6)","(5, 5)","(5, 2)","(5, 0)","(3, 3)","(3, 2)","(5, 8)","(5, 1)","(1, 0)","(7, 5)","(5, 4)","(4, 7)","(7, 8)","(7, 6)",,,,,,,,,,,,,,,,,
767,"(5, 0)","(0, 3)","(3, 7)","(7, 7)","(7, 5)","(5, 4)","(4, 3)","(3, 6)","(6, 6)","(6, 1)","(1, 1)","(1, 7)","(7, 6)","(6, 4)","(4, 5)","(5, 1)","(1, 6)","(6, 3)","(3, 0)","(0, 1)","(1, 5)","(5, 8)","(8, 8)","(8, 7)","(7, 2)","(2, 4)","(4, 0)","(0, 8)","(8, 6)","(6, 7)","(7, 4)","(4, 2)","(2, 3)","(3, 4)","(4, 7)","(2, 1)","(1, 8)","(8, 2)","(2, 5)","(5, 3)","(3, 2)","(2, 6)","(3, 8)","(8, 0)","(0, 4)","(4, 8)","(8, 3)","(3, 5)","(5, 5)","(5, 6)","(1, 3)","(3, 3)","(0, 5)","(5, 2)","(2, 8)","(8, 1)","(1, 4)","(4, 1)","(2, 7)","(2, 2)",,,,,,,,,,,,,,,,,,,,,
768,"(8, 8)","(8, 7)","(7, 5)","(5, 1)","(1, 4)","(4, 7)","(7, 7)","(7, 1)","(1, 2)","(2, 2)","(2, 4)","(4, 6)","(6, 4)","(4, 8)","(8, 2)","(2, 0)","(0, 0)","(0, 6)","(6, 2)","(2, 8)","(8, 4)","(7, 3)","(3, 1)","(1, 1)","(1, 5)","(5, 6)","(6, 3)","(3, 2)","(2, 7)","(7, 6)","(6, 5)","(5, 3)","(3, 3)","(3, 5)","(5, 0)","(0, 8)","(8, 0)","(0, 5)","(5, 5)","(5, 7)","(7, 0)","(0, 2)","(2, 6)","(7, 2)","(2, 3)","(3, 8)","(2, 1)","(1, 0)","(1, 3)","(7, 8)","(5, 2)","(7, 4)","(5, 8)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,"(1, 1)","(1, 4)","(4, 4)","(4, 2)","(2, 5)","(5, 7)","(7, 4)","(4, 0)","(0, 5)","(5, 2)","(2, 6)","(6, 2)","(2, 1)","(1, 2)","(2, 0)","(0, 1)","(1, 3)","(3, 5)","(5, 6)","(6, 1)","(1, 8)","(8, 0)","(0, 6)","(6, 5)","(5, 4)","(4, 6)","(6, 3)","(3, 2)","(2, 2)","(3, 8)","(8, 7)","(7, 3)","(6, 4)","(4, 8)","(8, 2)","(4, 5)","(5, 8)","(8, 8)","(8, 1)","(1, 6)","(6, 6)","(6, 0)","(0, 0)","(0, 4)","(0, 8)","(8, 4)","(7, 0)","(0, 2)","(7, 7)","(7, 2)","(5, 5)","(5, 1)","(7, 6)","(0, 7)",,,,,,,,,,,,,,,,,,,,,,,,,,,
770,"(6, 4)","(4, 8)","(8, 3)","(3, 3)","(3, 1)","(1, 0)","(0, 6)","(6, 1)","(1, 1)","(1, 3)","(3, 7)","(7, 1)","(1, 2)","(2, 8)","(8, 1)","(1, 7)","(7, 8)","(8, 0)","(0, 2)","(2, 5)","(5, 0)","(0, 0)","(0, 1)","(1, 4)","(4, 0)","(0, 7)","(7, 2)","(2, 1)","(1, 5)","(5, 8)","(8, 2)","(2, 0)","(0, 3)","(3, 0)","(0, 4)","(4, 7)","(7, 4)","(4, 4)","(4, 3)","(3, 4)","(4, 1)","(1, 8)","(8, 5)","(5, 6)","(6, 5)","(5, 7)","(7, 0)","(6, 2)","(2, 6)","(6, 0)","(2, 4)","(4, 6)","(3, 8)","(8, 7)","(3, 6)","(2, 3)","(8, 8)","(2, 7)","(2, 2)",,,,,,,,,,,,,,,,,,,,,,
771,"(5, 1)","(1, 1)","(1, 4)","(4, 7)","(7, 8)","(8, 3)","(3, 5)","(5, 5)","(5, 3)","(3, 2)","(2, 7)","(7, 3)","(3, 3)","(3, 0)","(0, 8)","(8, 7)","(7, 0)","(0, 7)","(7, 2)","(2, 4)","(4, 2)","(2, 5)","(5, 0)","(0, 1)","(1, 0)","(0, 6)","(6, 0)","(0, 3)","(3, 1)","(1, 5)","(5, 6)","(6, 5)","(4, 6)","(6, 2)","(2, 8)","(8, 8)","(8, 5)","(8, 4)","(4, 5)","(0, 2)","(2, 2)","(2, 0)","(0, 4)","(4, 3)","(3, 8)","(8, 0)","(0, 0)","(3, 6)","(6, 6)","(6, 3)","(3, 7)","(7, 5)","(6, 4)","(4, 4)","(4, 0)","(7, 6)","(6, 1)","(1, 3)","(3, 4)","(4, 1)","(1, 6)","(6, 8)","(1, 7)","(7, 4)",,,,,,,,,,,,,,,,,
772,"(3, 0)","(0, 5)","(5, 4)","(4, 6)","(6, 4)","(4, 4)","(4, 1)","(1, 7)","(7, 7)","(7, 2)","(2, 0)","(0, 2)","(2, 3)","(3, 8)","(8, 3)","(3, 1)","(1, 4)","(4, 2)","(2, 5)","(5, 3)","(3, 6)","(6, 8)","(8, 0)","(0, 6)","(6, 0)","(0, 0)","(0, 3)","(3, 3)","(3, 7)","(7, 1)","(1, 0)","(0, 4)","(7, 0)","(7, 5)","(5, 7)","(7, 3)","(3, 5)","(5, 2)","(2, 2)","(2, 6)","(6, 2)","(2, 7)","(7, 4)","(6, 6)","(6, 1)","(1, 5)","(5, 6)","(1, 6)","(8, 2)","(2, 8)","(8, 6)","(5, 1)","(1, 3)","(3, 4)","(7, 6)","(1, 2)","(1, 8)","(5, 8)","(3, 2)","(5, 0)","(7, 8)",,,,,,,,,,,,,,,,,,,,
773,"(2, 2)","(2, 8)","(8, 1)","(1, 8)","(8, 7)","(7, 8)","(8, 4)","(4, 5)","(5, 5)","(5, 8)","(6, 2)","(2, 1)","(1, 4)","(4, 0)","(0, 3)","(3, 6)","(6, 4)","(4, 8)","(7, 0)","(0, 4)","(4, 3)","(3, 0)","(0, 6)","(6, 1)","(1, 2)","(2, 7)","(7, 7)","(7, 4)","(4, 2)","(2, 4)","(4, 1)","(1, 3)","(3, 3)","(3, 8)","(5, 6)","(6, 8)","(0, 7)","(7, 6)","(6, 7)","(7, 5)","(5, 3)","(3, 7)","(7, 2)","(1, 1)","(1, 7)","(7, 3)","(0, 5)","(5, 1)","(1, 0)","(0, 1)","(1, 6)","(6, 3)","(5, 7)","(5, 4)","(4, 6)","(6, 6)","(6, 0)","(0, 0)","(0, 8)","(5, 0)","(6, 5)","(4, 7)","(4, 4)",,,,,,,,,,,,,,,,,,
774,"(6, 3)","(3, 8)","(8, 4)","(4, 1)","(1, 8)","(8, 7)","(7, 7)","(7, 0)","(0, 8)","(8, 8)","(8, 3)","(3, 2)","(2, 5)","(5, 3)","(3, 7)","(7, 1)","(1, 1)","(1, 3)","(3, 4)","(4, 8)","(8, 1)","(1, 5)","(5, 7)","(7, 3)","(3, 0)","(0, 3)","(3, 6)","(6, 4)","(4, 2)","(2, 0)","(0, 2)","(2, 6)","(6, 5)","(5, 4)","(4, 5)","(5, 6)","(6, 1)","(1, 4)","(4, 4)","(4, 0)","(0, 4)","(4, 7)","(7, 8)","(8, 5)","(5, 0)","(0, 1)","(2, 8)","(8, 2)","(2, 1)","(0, 6)","(6, 6)","(6, 0)","(0, 0)","(5, 5)","(2, 3)","(3, 5)","(2, 7)","(7, 4)","(4, 6)","(6, 2)","(2, 2)","(6, 8)","(7, 5)","(7, 6)",,,,,,,,,,,,,,,,,
775,"(2, 3)","(3, 7)","(7, 6)","(6, 3)","(3, 0)","(0, 2)","(2, 7)","(7, 3)","(3, 4)","(4, 4)","(4, 8)","(8, 5)","(5, 2)","(2, 2)","(2, 0)","(0, 6)","(6, 8)","(8, 3)","(3, 5)","(5, 7)","(7, 1)","(1, 7)","(7, 2)","(2, 1)","(1, 1)","(1, 3)","(3, 2)","(2, 5)","(5, 5)","(5, 3)","(3, 3)","(0, 8)","(8, 2)","(2, 4)","(4, 7)","(7, 8)","(8, 8)","(8, 4)","(4, 0)","(0, 7)","(7, 5)","(5, 6)","(6, 7)","(7, 7)","(7, 4)","(4, 5)","(5, 1)","(1, 6)","(6, 5)","(5, 0)","(6, 2)","(2, 6)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,"(4, 5)","(5, 8)","(8, 7)","(7, 2)","(2, 5)","(5, 1)","(1, 6)","(6, 3)","(3, 4)","(4, 0)","(0, 3)","(3, 5)","(5, 0)","(0, 4)","(4, 3)","(3, 0)","(0, 6)","(6, 4)","(4, 2)","(2, 7)","(7, 7)","(7, 6)","(6, 2)","(2, 1)","(1, 8)","(8, 6)","(6, 1)","(1, 4)","(4, 4)","(6, 0)","(0, 0)","(8, 8)","(8, 5)","(5, 5)","(5, 6)","(6, 6)","(8, 0)","(3, 1)","(1, 5)","(5, 4)","(2, 6)","(2, 2)","(2, 8)","(8, 2)","(2, 3)","(3, 7)","(7, 4)","(3, 6)","(5, 7)","(7, 8)","(8, 1)","(1, 3)","(3, 3)","(3, 2)","(2, 4)","(8, 3)","(5, 3)","(1, 7)","(7, 1)","(1, 1)","(8, 4)",,,,,,,,,,,,,,,,,,,,
777,"(1, 5)","(5, 0)","(0, 6)","(6, 5)","(5, 6)","(6, 8)","(8, 1)","(1, 3)","(3, 2)","(2, 8)","(8, 3)","(3, 0)","(0, 3)","(3, 7)","(7, 5)","(5, 5)","(5, 4)","(4, 0)","(0, 5)","(5, 7)","(7, 1)","(1, 1)","(1, 6)","(6, 6)","(6, 2)","(2, 3)","(3, 8)","(8, 0)","(0, 0)","(4, 1)","(1, 0)","(8, 2)","(2, 4)","(4, 8)","(8, 7)","(7, 7)","(7, 3)","(3, 4)","(4, 3)","(3, 3)","(3, 6)","(6, 3)","(3, 5)","(5, 8)","(8, 4)","(4, 4)","(7, 8)","(2, 2)","(2, 5)","(5, 2)","(2, 0)","(6, 1)","(1, 2)","(2, 7)","(7, 0)","(1, 8)","(7, 4)","(1, 7)","(2, 1)","(1, 4)","(6, 0)","(6, 7)","(2, 6)",,,,,,,,,,,,,,,,,,
778,"(7, 6)","(6, 4)","(4, 0)","(0, 8)","(8, 2)","(2, 6)","(6, 2)","(2, 5)","(5, 4)","(4, 2)","(2, 3)","(3, 6)","(6, 1)","(1, 4)","(4, 6)","(6, 7)","(7, 4)","(4, 1)","(1, 3)","(3, 7)","(7, 7)","(7, 1)","(1, 6)","(6, 6)","(6, 3)","(3, 8)","(8, 7)","(7, 8)","(8, 5)","(5, 3)","(5, 2)","(2, 2)","(2, 4)","(4, 4)","(4, 7)","(7, 0)","(0, 3)","(6, 0)","(0, 2)","(2, 7)","(7, 2)","(2, 1)","(1, 1)","(1, 0)","(0, 7)","(8, 1)","(1, 2)","(2, 8)","(8, 8)","(4, 5)","(5, 5)","(5, 0)","(0, 5)","(5, 8)","(0, 6)","(6, 8)","(0, 4)","(4, 3)",,,,,,,,,,,,,,,,,,,,,,,
779,"(3, 0)","(0, 0)","(0, 2)","(2, 1)","(1, 0)","(0, 5)","(5, 0)","(0, 3)","(3, 6)","(6, 7)","(7, 8)","(8, 3)","(3, 7)","(7, 3)","(3, 8)","(8, 7)","(7, 0)","(0, 6)","(6, 3)","(1, 2)","(2, 2)","(2, 0)","(8, 4)","(4, 5)","(5, 1)","(1, 4)","(4, 1)","(1, 5)","(5, 5)","(5, 8)","(8, 8)","(8, 0)","(2, 7)","(7, 4)","(4, 8)","(8, 5)","(5, 3)","(2, 4)","(4, 0)","(7, 2)","(2, 6)","(6, 1)","(1, 7)","(7, 5)","(5, 2)","(2, 5)","(4, 7)","(1, 6)","(6, 5)","(2, 8)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,"(3, 6)","(6, 7)","(7, 0)","(0, 2)","(2, 7)","(7, 8)","(8, 8)","(8, 3)","(3, 0)","(0, 5)","(5, 4)","(4, 2)","(2, 8)","(8, 6)","(6, 1)","(1, 1)","(1, 2)","(2, 3)","(3, 5)","(5, 2)","(2, 1)","(1, 8)","(8, 4)","(4, 3)","(3, 3)","(0, 6)","(6, 5)","(5, 3)","(0, 4)","(4, 4)","(4, 0)","(0, 7)","(7, 5)","(5, 8)","(8, 5)","(5, 6)","(6, 8)","(8, 7)","(7, 2)","(2, 5)","(5, 5)","(5, 7)","(7, 6)","(6, 0)","(0, 0)","(0, 1)","(1, 6)","(6, 4)","(4, 6)","(6, 2)","(2, 6)","(6, 6)","(8, 1)","(1, 7)","(7, 1)","(1, 4)","(4, 1)","(4, 7)","(8, 0)","(0, 8)","(4, 8)","(4, 5)",,,,,,,,,,,,,,,,,,,
781,"(8, 3)","(3, 2)","(2, 8)","(8, 8)","(8, 7)","(7, 7)","(7, 3)","(3, 5)","(5, 7)","(7, 1)","(1, 2)","(2, 4)","(4, 8)","(8, 5)","(5, 2)","(2, 6)","(6, 4)","(4, 7)","(7, 2)","(2, 1)","(1, 1)","(1, 7)","(7, 5)","(5, 1)","(1, 3)","(3, 8)","(8, 1)","(1, 8)","(8, 6)","(6, 6)","(6, 7)","(7, 8)","(8, 2)","(2, 3)","(0, 6)","(6, 0)","(0, 1)","(1, 5)","(5, 3)","(2, 7)","(7, 4)","(4, 5)","(5, 4)","(4, 2)","(4, 0)","(0, 5)","(5, 6)","(6, 3)","(4, 4)","(1, 0)","(0, 3)","(8, 0)","(0, 0)","(8, 4)","(1, 4)","(1, 6)",,,,,,,,,,,,,,,,,,,,,,,,,
782,"(3, 1)","(1, 1)","(1, 7)","(7, 3)","(3, 5)","(5, 7)","(7, 5)","(5, 1)","(1, 5)","(5, 8)","(8, 0)","(0, 2)","(2, 4)","(4, 6)","(6, 5)","(5, 0)","(0, 4)","(4, 1)","(1, 4)","(4, 8)","(8, 1)","(1, 6)","(6, 8)","(8, 6)","(6, 4)","(4, 3)","(3, 8)","(8, 3)","(3, 2)","(2, 6)","(6, 6)","(6, 2)","(2, 7)","(7, 0)","(0, 8)","(8, 8)","(8, 5)","(5, 3)","(4, 0)","(0, 0)","(0, 5)","(5, 6)","(6, 1)","(1, 2)","(2, 8)","(8, 2)","(2, 1)","(1, 3)","(8, 4)","(4, 7)","(7, 7)","(7, 6)","(6, 0)","(0, 1)","(1, 0)","(1, 8)","(8, 7)",,,,,,,,,,,,,,,,,,,,,,,,
